problem_id,original_question,true_answer,generated_answer,full_response
b41fb4f4-e509-4ead-a337-1ab15b4cb4bb_perm_1,Is bronchiectasis present?,Yes,No,No
b41fb4f4-e509-4ead-a337-1ab15b4cb4bb_perm_2,Is bronchiectasis present?,Yes,No,No
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_1,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is ""Helicobacter Pylori infection"" (positive stain).","The histopathologic diagnosis is ""Helicobacter Pylori infection"" (positive stain)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_2,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_3,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

Helicobacter Pylori infection (positive stain).","The histopathologic diagnosis is:

Helicobacter Pylori infection (positive stain)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_4,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_5,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection.,The histopathologic diagnosis is: Helicobacter Pylori infection.
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_6,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_7,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is ""Helicobacter Pylori infection"" (positive stain).","The histopathologic diagnosis is ""Helicobacter Pylori infection"" (positive stain)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_8,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_9,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

Helicobacter Pylori infection (positive stain).","The histopathologic diagnosis is:

Helicobacter Pylori infection (positive stain)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_10,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_11,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection.,The histopathologic diagnosis is: Helicobacter Pylori infection.
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_12,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_13,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

        Normal stomach mucosa (negative for Helicobacter Pylori infection).","The histopathologic diagnosis is:

        Normal stomach mucosa (negative for Helicobacter Pylori infection)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_14,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_15,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

        Normal stomach mucosa (negative for Helicobacter Pylori infection).","The histopathologic diagnosis is:

        Normal stomach mucosa (negative for Helicobacter Pylori infection)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_16,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_17,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_18,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_19,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection.,The histopathologic diagnosis is: Helicobacter Pylori infection.
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_20,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_21,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection.,The histopathologic diagnosis is: Helicobacter Pylori infection.
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_22,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).,The histopathologic diagnosis is: Helicobacter Pylori infection (positive stain).
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_23,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

        Helicobacter Pylori infection (positive stain).","The histopathologic diagnosis is:

        Helicobacter Pylori infection (positive stain)."
b43555d3-9ef4-4280-bdec-902f634ec75a_perm_24,What is the histopathologic diagnosis?,Normal stomach mucosa (negative for Helicobacter Pylori infection).,"The histopathologic diagnosis is:

        Helicobacter Pylori infection (positive stain).","The histopathologic diagnosis is:

        Helicobacter Pylori infection (positive stain)."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_1,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_2,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_3,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_4,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_5,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_6,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic dissection.","Besides the pulmonary embolism, the image also shows aortic dissection."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_7,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_8,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_9,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_10,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is seen in this image.","Besides the pulmonary embolism, aortic dissection is seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_11,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is seen in this image.","Besides the pulmonary embolism, aortic dissection is seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_12,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is seen in this image.","Besides the pulmonary embolism, aortic dissection is seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_13,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_14,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_15,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_16,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_17,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_18,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, aortic dissection is also seen in this image.","Besides the pulmonary embolism, aortic dissection is also seen in this image."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_19,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic arch aneurysm.","Besides the pulmonary embolism, the image also shows aortic arch aneurysm."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_20,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic arch aneurysm.","Besides the pulmonary embolism, the image also shows aortic arch aneurysm."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_21,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic arch aneurysm.","Besides the pulmonary embolism, the image also shows aortic arch aneurysm."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_22,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic arch aneurysm.","Besides the pulmonary embolism, the image also shows aortic arch aneurysm."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_23,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic arch aneurysm.","Besides the pulmonary embolism, the image also shows aortic arch aneurysm."
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_24,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,"Besides the pulmonary embolism, the image also shows aortic dissection.","Besides the pulmonary embolism, the image also shows aortic dissection."
b60bb3ca-680f-4d0d-b616-456e6a84908c_perm_1,Is there evidence of inflammation?,No.,No.,No.
b60bb3ca-680f-4d0d-b616-456e6a84908c_perm_2,Is there evidence of inflammation?,No.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_1,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_2,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_3,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_4,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_5,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_6,Is there a lung mass in the Chest radiograph?,Yes.,No.,No.
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_1,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,Fungal organisms (hyphae).,Fungal organisms (hyphae).
